date,AMZN_actual,MSFT_actual,AMZN_actual_quantile,MSFT_actual_quantile
1970-08-21T00:00:00Z,0.016293115745643405,0.009947092941674285,0.84549,0.75939
1970-08-22T00:00:00Z,-0.0051528923282884165,-0.0038927339397494265,0.26328,0.31987
1970-08-23T00:00:00Z,-0.00525802946423326,-0.00526055075946541,0.3525,0.2731
1970-08-24T00:00:00Z,-0.00760713155888304,5.599440105248377e-4,0.20519,0.35112
1970-08-25T00:00:00Z,-0.0014492590063337474,-3.266441227225414e-4,0.36194,0.48551
1970-08-26T00:00:00Z,0.006089728645457981,0.00799447459276692,0.73674,0.61645
1970-08-27T00:00:00Z,-0.023272627029026438,-0.019682232430131563,0.03096,0.00706
1970-08-28T00:00:00Z,-8.733794946333973e-4,-0.006061767845464416,0.45494,0.15392
1970-08-29T00:00:00Z,0.0048022441314099495,0.012931375658325805,0.58805,0.76808
1970-08-30T00:00:00Z,0.012927815565593193,0.0043980888635726245,0.70204,0.53586
1970-08-31T00:00:00Z,0.0025783088825104272,-3.268134396199329e-4,0.5993,0.41057
1970-09-01T00:00:00Z,0.023678563645221473,0.023766116865724385,0.89039,0.98853
1970-09-02T00:00:00Z,-0.0015068253072207938,6.382448402550978e-4,0.43928,0.42622
1970-09-03T00:00:00Z,-0.010696473565191766,-0.003789881531593764,0.08152,0.37684
1970-09-04T00:00:00Z,0.001413904823326817,0.01813368548944716,0.5128,0.95667
1970-09-05T00:00:00Z,1.060670241450623e-4,0.006046671530754999,0.44389,0.67813
1970-09-06T00:00:00Z,-0.006649179074500466,-0.013124954504468711,0.2936,0.1935
1970-09-07T00:00:00Z,-0.003957274186747739,0.007796853092373546,0.37489,0.81623
1970-09-08T00:00:00Z,0.03447020947833579,0.009872573388023831,0.95324,0.65172
1970-09-09T00:00:00Z,0.011517011818972023,-0.003607195905284577,0.85385,0.38762
1970-09-10T00:00:00Z,-0.010941610997585727,-0.011080574855983905,0.10275,0.05507
1970-09-11T00:00:00Z,-0.008840387179647635,0.003332608421024119,0.18282,0.50682
1970-09-12T00:00:00Z,-0.02182111767692163,-0.021495435798477125,0.02698,0.08038
1970-09-13T00:00:00Z,0.009954627313227604,9.641728147853357e-4,0.62976,0.26893
1970-09-14T00:00:00Z,-0.02521181671163042,-0.026271389223549768,0.09533,0.09805
1970-09-15T00:00:00Z,0.007548604624989963,0.02805959672738023,0.5483,0.92551
1970-09-16T00:00:00Z,0.006474567191931513,0.006074335484132831,0.68552,0.61371
1970-09-17T00:00:00Z,-0.021754381761121877,-0.009745861953137869,0.13476,0.27331
1970-09-18T00:00:00Z,0.0021235210828773887,-0.011840534299391692,0.55164,0.07705
1970-09-19T00:00:00Z,0.014335165823577967,0.00653886456228836,0.87299,0.50013
1970-09-20T00:00:00Z,-0.012209821186687009,-0.015465148920129401,0.12093,0.15039
1970-09-21T00:00:00Z,-0.007452221399297798,-0.00173848330833426,0.32072,0.29878
1970-09-22T00:00:00Z,0.005304424791349405,0.01766578853070566,0.522,0.72019
1970-09-23T00:00:00Z,0.04468686711993364,0.03584935837202696,0.98504,0.96983
1970-09-24T00:00:00Z,0.013274974856367194,0.0028043240394470814,0.68582,0.46509
1970-09-25T00:00:00Z,-0.004473266440442103,0.004346658153569827,0.23083,0.52157
1970-09-26T00:00:00Z,5.374911134250482e-4,0.015720012975126707,0.57197,0.81888
1970-09-27T00:00:00Z,0.00970679906461136,0.012125047840499725,0.6922,0.78456
1970-09-28T00:00:00Z,-0.02852882668653578,0.0024503677325240503,0.04819,0.56249
1970-09-29T00:00:00Z,0.0015579239799397016,0.025561441576989807,0.46356,0.99696
1970-09-30T00:00:00Z,-0.009752108122915715,-0.029605619519299076,0.2644,0.10121
1970-10-01T00:00:00Z,0.04174625590149539,0.03261452738327275,0.94444,0.88103
1970-10-02T00:00:00Z,0.011043033602884833,-5.843518123285207e-4,0.68492,0.52541
1970-10-03T00:00:00Z,-0.02016345286518728,0.014466294583748152,0.14464,0.80061
1970-10-04T00:00:00Z,0.00556030258180229,-0.004082416383859311,0.65722,0.50151
1970-10-05T00:00:00Z,0.006329342575440933,7.847917758452283e-4,0.62927,0.60132
1970-10-06T00:00:00Z,-0.00875198630641627,0.0011141767761397858,0.23954,0.48768
1970-10-07T00:00:00Z,-0.005413442176918082,0.005347178694221633,0.26252,0.64538
1970-10-08T00:00:00Z,-0.005588939140366733,-0.003904717259127999,0.36509,0.30052
1970-10-09T00:00:00Z,-0.007467213773690418,0.006853971789972491,0.25687,0.82501
1970-10-10T00:00:00Z,0.0047646755415176045,0.002042985060443314,0.58057,0.60085
1970-10-11T00:00:00Z,-0.0026761784928392984,-0.005279465473240208,0.35074,0.39302
1970-10-12T00:00:00Z,0.012068379045471644,0.0020496010706487766,0.81297,0.47431
1970-10-13T00:00:00Z,0.005903428654917775,-0.001680379126122844,0.72444,0.45514
1970-10-14T00:00:00Z,-0.023816428655939248,-0.01163472170116453,0.0186,0.04743
1970-10-15T00:00:00Z,-0.021510325503511396,-0.02717423898500826,0.08197,0.01855
1970-10-16T00:00:00Z,0.004316710081051056,-0.005301611471320022,0.57822,0.31434
1970-10-17T00:00:00Z,-0.011007289522099839,0.005472199456940885,0.28758,0.53244
1970-10-18T00:00:00Z,-0.032936939889639305,-0.023990441251414474,0.04673,0.02919
1970-10-19T00:00:00Z,0.01163248806357231,0.014695627957694413,0.6965,0.7153
1970-10-20T00:00:00Z,0.01705743087751621,0.019432968696371233,0.88259,0.93279
1970-10-21T00:00:00Z,-0.01654022444846248,-0.013041568922989022,0.12825,0.2243
1970-10-22T00:00:00Z,-0.029358478153977074,-0.027351452951023703,0.02422,0.04116
1970-10-23T00:00:00Z,-0.00917001352303437,-0.0036540664971340675,0.30954,0.19711
1970-10-24T00:00:00Z,0.007658042784946417,0.021251907009154358,0.60157,0.72321
1970-10-25T00:00:00Z,-0.01629964492287428,-0.018345171027607243,0.29756,0.18263
1970-10-26T00:00:00Z,0.036879934725151386,0.027713897324129988,0.93073,0.94254
1970-10-27T00:00:00Z,-0.0017025454714296728,-0.0058344267124823546,0.45372,0.42776
1970-10-28T00:00:00Z,0.01813308797131441,0.02006246385388266,0.86668,0.77972
1970-10-29T00:00:00Z,-0.007770404044070034,-0.005836613529932144,0.28696,0.27435
1970-10-30T00:00:00Z,-0.002531144748381564,-0.003995253546235311,0.29149,0.30924
1970-10-31T00:00:00Z,0.0032980054111693136,0.012274804797479888,0.57398,0.7425
1970-11-01T00:00:00Z,0.014089109294769031,-0.002822599030382733,0.75619,0.46067
1970-11-02T00:00:00Z,-0.03496296570740931,-0.02702401530358678,0.06631,0.03203
1970-11-03T00:00:00Z,0.015392850603380026,-0.0016049410015970267,0.80319,0.28442
1970-11-04T00:00:00Z,0.011610587085060686,0.024189535004591534,0.73467,0.78115
1970-11-05T00:00:00Z,0.008523837012139879,0.006714964845774496,0.6785,0.61113
1970-11-06T00:00:00Z,-0.016203861430650335,-0.008963339900519784,0.08339,0.24679
1970-11-07T00:00:00Z,-0.013307831067985276,-0.013339278509911345,0.15205,0.15227
1970-11-08T00:00:00Z,0.0018923405364272838,0.017661821975907266,0.56219,0.71805
1970-11-09T00:00:00Z,0.00773531245971526,-0.005257329998443083,0.58859,0.22113
1970-11-10T00:00:00Z,-0.006667737722079181,-0.014515654130373257,0.32786,0.05984
1970-11-11T00:00:00Z,0.012616106289147666,0.016766133795608873,0.75248,0.72254
1970-11-12T00:00:00Z,0.02139779971100353,0.027526216537086867,0.90809,0.93698
1970-11-13T00:00:00Z,0.020580801095213985,0.027351022510194056,0.95195,0.8911
1970-11-14T00:00:00Z,-9.022214154565944e-4,-0.004869934887896221,0.36585,0.40509
1970-11-15T00:00:00Z,0.017090383949430077,0.008196739160037936,0.88968,0.51615
1970-11-16T00:00:00Z,0.006052942748393519,0.01331632929749027,0.59337,0.7865
1970-11-17T00:00:00Z,0.021854996220108447,0.010214215573548735,0.86012,0.70229
1970-11-18T00:00:00Z,0.0021298523411772408,2.3447709513302328e-4,0.54096,0.64226
1970-11-19T00:00:00Z,0.006080243449767764,0.010031133996983854,0.56612,0.81703
1970-11-20T00:00:00Z,-0.019902632296512124,-0.011282387337165467,0.08757,0.20662
1970-11-21T00:00:00Z,0.013733669193497278,0.015182120148650391,0.8971,0.84179
1970-11-22T00:00:00Z,0.006004226299358706,0.004767001276307248,0.67845,0.60733
1970-11-23T00:00:00Z,-0.008101686118607176,-0.007700046041332342,0.24572,0.46325
1970-11-24T00:00:00Z,-0.011129304868749301,-0.001856789701744077,0.22253,0.51103
1970-11-25T00:00:00Z,0.00816228592640833,0.008942997746900438,0.64807,0.8361
1970-11-26T00:00:00Z,-0.015883860861020338,-0.013172470521952917,0.13608,0.10652
1970-11-27T00:00:00Z,0.009576081422366656,0.015357536542884631,0.74017,0.8879
1970-11-28T00:00:00Z,0.02018478283690861,0.001530492029283792,0.96028,0.61021
1970-11-29T00:00:00Z,0.00246979354336041,0.0016045732691818415,0.47127,0.70626
1970-11-30T00:00:00Z,0.011946182359375612,-0.02869344047268907,0.86374,0.01663
1970-12-01T00:00:00Z,0.0036970922672097117,-0.008085724642384662,0.50336,0.16936
1970-12-02T00:00:00Z,-0.0011212822571948777,-0.0013077416032682976,0.4399,0.34737
1970-12-03T00:00:00Z,-0.023616795254190137,-0.0012697089389694938,0.13591,0.34704
1970-12-04T00:00:00Z,-0.022280963941918586,-0.016291796542236447,0.02448,0.19391
1970-12-05T00:00:00Z,-0.012557899057645372,-0.005341298726360577,0.15954,0.3731
1970-12-06T00:00:00Z,0.01089582543333556,0.013140031945139796,0.74548,0.78103
1970-12-07T00:00:00Z,-0.004474106960190127,0.010872529827176791,0.3803,0.60173
1970-12-08T00:00:00Z,-0.031202332405838362,-0.021136060209734353,0.07023,0.01925
1970-12-09T00:00:00Z,0.01042037444386068,-0.0038507456074157176,0.65849,0.28317
1970-12-10T00:00:00Z,-0.02257676376310158,-0.029802490303218576,0.15906,0.05524
1970-12-11T00:00:00Z,0.0030189825691966377,0.01672133646427998,0.46987,0.76954
1970-12-12T00:00:00Z,0.01924444481904608,0.020848489458734853,0.96075,0.73069
1970-12-13T00:00:00Z,0.014627666183693933,-0.012040771738131006,0.73084,0.15233
1970-12-14T00:00:00Z,-0.011721431593034737,-0.00860199062149647,0.14851,0.15888
1970-12-15T00:00:00Z,-1.485068238906706e-4,1.6451254766369772e-4,0.4523,0.40577
1970-12-16T00:00:00Z,0.004901601622451679,0.013725710017353343,0.55627,0.70679
1970-12-17T00:00:00Z,-0.01382800308916643,-0.005328998743499014,0.30519,0.30575
1970-12-18T00:00:00Z,0.01299939415440754,0.02262421745841614,0.72374,0.82123
1970-12-19T00:00:00Z,0.004323491496746712,0.003741305856568289,0.67325,0.43092
1970-12-20T00:00:00Z,0.0018729822684022679,-9.141154320193579e-4,0.38641,0.31549
1970-12-21T00:00:00Z,-0.010792513662639891,-0.008706153182007625,0.0963,0.17334
1970-12-22T00:00:00Z,-0.002181882917257738,0.0014829759092638284,0.3707,0.4466
1970-12-23T00:00:00Z,-0.0013723560522080902,-0.009173634220474014,0.32526,0.12083
1970-12-24T00:00:00Z,0.004754679373453641,-4.0424904777847104e-4,0.61276,0.27155
1970-12-25T00:00:00Z,-0.014633489596919347,-0.006450179429907443,0.1164,0.13342
1970-12-26T00:00:00Z,0.006009487807991931,0.020463900415269798,0.64755,0.85486
1970-12-27T00:00:00Z,-0.002563919634937406,0.011970040083657096,0.30772,0.66056
1970-12-28T00:00:00Z,0.02045842580698043,-0.004897481994634134,0.94133,0.28941
1970-12-29T00:00:00Z,0.005206770540189254,0.004030308102683122,0.76161,0.40135
1970-12-30T00:00:00Z,0.020661892674745275,0.014290688557005105,0.88464,0.68587
1970-12-31T00:00:00Z,-8.421810190100132e-4,0.002523733188530386,0.51745,0.38314
1971-01-01T00:00:00Z,0.011006407015136332,0.007725326705894098,0.6769,0.6456
1971-01-02T00:00:00Z,-2.1877759803601293e-4,-0.005904619181135828,0.47631,0.25007
1971-01-03T00:00:00Z,0.009449414877289897,-0.003800291613700324,0.81293,0.18265
1971-01-04T00:00:00Z,0.021433247805692446,0.013583557653318756,0.9346,0.72005
1971-01-05T00:00:00Z,-6.708833607120823e-4,-0.005650279428903282,0.4879,0.12528
1971-01-06T00:00:00Z,-0.009491673640310339,0.012259326858731434,0.09097,0.73409
1971-01-07T00:00:00Z,0.014794643136658792,0.010906325844291409,0.86724,0.73905
1971-01-08T00:00:00Z,-4.622094277451083e-4,-9.044086695535469e-4,0.41062,0.40871
1971-01-09T00:00:00Z,-0.015746269869593377,0.005338808921328209,0.2296,0.5294
1971-01-10T00:00:00Z,-0.01390281167913976,-0.006281689341071761,0.181,0.08431
1971-01-11T00:00:00Z,0.012396875630464876,0.013864695695194662,0.7122,0.76917
1971-01-12T00:00:00Z,0.0012333088134184322,0.009923776267795503,0.6038,0.69371
1971-01-13T00:00:00Z,-0.002316967842817874,-0.0018439983505231794,0.24394,0.42994
1971-01-14T00:00:00Z,-0.002092189073996664,0.0025806908331960088,0.36779,0.52983
1971-01-15T00:00:00Z,0.022469427813479825,0.022030888301824092,0.95215,0.96731
1971-01-16T00:00:00Z,0.045859275127304144,3.6051935088821097e-5,0.96754,0.34626
1971-01-17T00:00:00Z,0.005653618757124335,0.008142188895024383,0.64322,0.70043
1971-01-18T00:00:00Z,0.009378065752567721,-0.009006896712289603,0.60443,0.1711
1971-01-19T00:00:00Z,-0.003239897878202669,0.0018726200587346753,0.40162,0.58411
1971-01-20T00:00:00Z,-2.1243631955414344e-4,-0.002233170938346518,0.35806,0.35708
1971-01-21T00:00:00Z,-0.011138688004923125,0.013111432256311062,0.09352,0.89857
1971-01-22T00:00:00Z,0.0011740187506195099,0.00543045201485981,0.51534,0.55206
1971-01-23T00:00:00Z,-0.013805992609837503,-0.005252561944425693,0.11085,0.28647
1971-01-24T00:00:00Z,-0.015981305489338737,-9.968280240801874e-4,0.19265,0.43081
1971-01-25T00:00:00Z,-0.006749724525271006,-0.013410950900030194,0.28576,0.08928
1971-01-26T00:00:00Z,0.006626609066538336,0.008304460320174734,0.60726,0.62558
1971-01-27T00:00:00Z,0.0033555091158845585,0.007419020319630043,0.57798,0.65477
1971-01-28T00:00:00Z,0.014628087488675945,0.016704130601751466,0.83611,0.92774
1971-01-29T00:00:00Z,0.005102329391927896,0.012261134929509865,0.736,0.84994
1971-01-30T00:00:00Z,0.01173952448304405,-0.0021427468764123603,0.8012,0.5083
1971-01-31T00:00:00Z,-0.020046554618348367,-0.008721468138722877,0.0735,0.12941
1971-02-01T00:00:00Z,0.0010831838134333083,-0.0011174244979068604,0.45761,0.32745
1971-02-02T00:00:00Z,-0.00840921606672751,9.777867782485572e-4,0.29127,0.37162
1971-02-03T00:00:00Z,-0.07866325662602058,-0.005565181192302759,1.7e-4,0.273
1971-02-04T00:00:00Z,0.0011682989975252411,-3.1592859428464237e-4,0.48137,0.49006
1971-02-05T00:00:00Z,0.010379747806618767,0.008042803056823367,0.776,0.83283
1971-02-06T00:00:00Z,-0.00342809073364414,-0.0021267549626102777,0.37174,0.29169
1971-02-07T00:00:00Z,0.006320310911666738,0.010450866799144976,0.72043,0.72363
1971-02-08T00:00:00Z,-0.009239873120918674,-2.0725414448641288e-4,0.34586,0.3979
1971-02-09T00:00:00Z,-9.18172997000255e-4,-0.003911474701003392,0.43236,0.29787
1971-02-10T00:00:00Z,-0.006361004808836057,-0.006576515295071417,0.35075,0.27825
1971-02-11T00:00:00Z,-0.00864083165884999,0.0017789292524987843,0.10571,0.46499
1971-02-12T00:00:00Z,0.0034537833914853877,0.009917502572914572,0.71389,0.7875
1971-02-13T00:00:00Z,-0.002888997045916497,0.010435024077678712,0.26771,0.77137
1971-02-14T00:00:00Z,0.001522842547151626,0.005957971371032045,0.54933,0.77743
1971-02-15T00:00:00Z,-0.01743828484435106,-0.0051729594598555195,0.18161,0.33445
1971-02-16T00:00:00Z,-0.012646095055366402,-0.00805052568491238,0.17773,0.14199
1971-02-17T00:00:00Z,-0.004216639307806247,0.020562351701265413,0.44069,0.98759
1971-02-18T00:00:00Z,0.003819830589355533,0.025253771072952347,0.41563,0.92373
1971-02-19T00:00:00Z,0.020391056168623578,9.523949751937266e-4,0.98053,0.57351
1971-02-20T00:00:00Z,0.012146234743060091,-0.006685680498717872,0.75879,0.32335
1971-02-21T00:00:00Z,-0.0019985281472614247,-0.002017713980126068,0.33991,0.49874
1971-02-22T00:00:00Z,0.00508530513775618,-0.009715644452079175,0.63642,0.18725
1971-02-23T00:00:00Z,0.010090619773698961,0.002104190763708935,0.61358,0.48761
1971-02-24T00:00:00Z,0.021249672891377358,0.012829384894366136,0.90112,0.87148
1971-02-25T00:00:00Z,0.014282715051425754,-0.005648489747383856,0.7966,0.37564
1971-02-26T00:00:00Z,0.0023626511802543604,-1.657020780738705e-4,0.53067,0.58151
1971-02-27T00:00:00Z,-0.0045749455295158725,-0.0022554423353620123,0.32018,0.41013
1971-02-28T00:00:00Z,0.004301855355027584,-3.313686048844744e-5,0.44483,0.4026
1971-03-01T00:00:00Z,0.008941942932340297,-0.003193051296788596,0.81822,0.24495
1971-03-02T00:00:00Z,0.004608521249302555,9.992838263261916e-5,0.46744,0.48793
1971-03-03T00:00:00Z,-0.01179531327332306,-0.009908664220568575,0.19328,0.11156
1971-03-04T00:00:00Z,-0.004317377973007908,-0.005194321660657586,0.31726,0.25094
1971-03-05T00:00:00Z,-0.003459266176259135,0.004319220620780051,0.18981,0.56303
1971-03-06T00:00:00Z,-0.0020760817111007412,0.00938382503180879,0.47395,0.81168
1971-03-07T00:00:00Z,0.007447571486057569,0.016639201859253383,0.60995,0.94708
1971-03-08T00:00:00Z,0.0035755056229653803,0.0013113699169782222,0.65208,0.60659
1971-03-09T00:00:00Z,-0.007400654706090748,-0.01768380060609953,0.16656,0.01221
1971-03-10T00:00:00Z,-0.031327326957848456,-0.018749416268247998,0.01744,0.0292
1971-03-11T00:00:00Z,-0.0036123183125340574,0.0016975051449117373,0.39213,0.41761
1971-03-12T00:00:00Z,0.010833508605930575,0.012740740476405499,0.715,0.7572
1971-03-13T00:00:00Z,0.010579759144574652,0.003276864618683817,0.77851,0.56887
1971-03-14T00:00:00Z,0.0027830149196930165,-7.012472899186051e-4,0.46788,0.49207
1971-03-15T00:00:00Z,-0.005773415848427277,-0.017455601702755175,0.31268,0.00976
1971-03-16T00:00:00Z,-0.026732712284772475,-0.03687524709328649,0.0132,0.0042
1971-03-17T00:00:00Z,-0.004485322439567341,0.0016916095424592825,0.25162,0.38032
1971-03-18T00:00:00Z,-0.004882999978685021,-0.007350849301020368,0.36642,0.15392
1971-03-19T00:00:00Z,-5.420060077341304e-4,0.025149280916179073,0.37282,0.79961
1971-03-20T00:00:00Z,-0.02888487629401304,-0.020937208057954848,0.04394,0.2602
1971-03-21T00:00:00Z,0.009739912356245384,0.019760466183385006,0.66903,0.85641
1971-03-22T00:00:00Z,0.01265170251457981,0.014951986106163773,0.76434,0.56811
1971-03-23T00:00:00Z,0.012314967671574806,0.005918858787884673,0.75172,0.46476
1971-03-24T00:00:00Z,-0.004190481063211848,0,0.255,0.33723
1971-03-25T00:00:00Z,-0.012952158114321932,-0.0021049609935284153,0.17885,0.44964
1971-03-26T00:00:00Z,3.1724289449641674e-4,-0.004598825918495919,0.42336,0.26734
1971-03-27T00:00:00Z,0.011314314409117898,0.011643210954638938,0.76016,0.73769
1971-03-28T00:00:00Z,0.00473261709439754,0.021501185594743788,0.59635,0.72696
1971-03-29T00:00:00Z,0.032544790072766006,0.004810840376650916,0.97343,0.55904
1971-03-30T00:00:00Z,0.011003988051822233,0.010073733594993861,0.71682,0.85742
1971-03-31T00:00:00Z,-7.517427103245211e-4,0.0030543368216395805,0.33834,0.59045
1971-04-01T00:00:00Z,-0.008482031479010388,-0.0026639187348118654,0.28816,0.28739
1971-04-02T00:00:00Z,0.0058247600984771,0.010838567769718921,0.65277,0.70937
1971-04-03T00:00:00Z,-0.029382241787780927,-0.00516198708443838,0.02684,0.26048
1971-04-04T00:00:00Z,-0.004561340262698721,-0.0033371671042150552,0.32151,0.21372
1971-04-05T00:00:00Z,0.016636073518725425,0.006405236805829162,0.83821,0.7887
1971-04-06T00:00:00Z,0.004851830838481064,0.04125151590448972,0.55768,0.9963
1971-04-07T00:00:00Z,0.01581539123080944,0.003644657374541005,0.85153,0.61619
1971-04-08T00:00:00Z,-0.02174602072174281,0.022166521838128617,0.16947,0.93539
